亮剑,#genre#
第20集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/d77a081e014242389d97ab27af23a4f5/850.m3u8
第21集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/4654d0c72ea8408ebe6695d2faa08e4d/850.m3u8
第22集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/441ae2ecd44641edaf886b9eb6b9176c/850.m3u8
第23集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/e10c80412a9a41cda7e56746eeef9d17/850.m3u8
第24集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/66d09f85f7b1479ab412a31ef825eec8/850.m3u8
第25集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/eab0875ea2394dce8ebd946b42bdf5f1/850.m3u8
第26集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/85416a0beb044424bffa6c61979204a0/850.m3u8
第27集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/3b3a4188d48a40a3b31b8b6108528a12/850.m3u8,
第28集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/ea41f008357e4690b2ec8bcaaa5e9aab/850.m3u8
第29集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/61fce412120942aa93bec0d0f1e8c259/850.m3u8
第30集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/61b9574a58244eda88030cebbc030c71/850.m3u8
第31集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/932b27e068d646e2aabac5a57cd05edc/850.m3u8
第32集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/c8835ffa40f74eacbf529f657782ca3a/850.m3u8
第33集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/147a8e0574d641089ac80379ff84c8b8/850.m3u8
第34集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/73b5868f28dc4e3a9e00ad9ebad11a5a/850.m3u8
第35集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/74afccd500514ec580aeb14363ce54fe/850.m3u8
第36集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/8fa4358321394ae69b18b1b50f99ba4a/850.m3u8
第37集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/893c901e9a494660a2797eded6426704/850.m3u8
第38集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/a45d46fc6ef744cda3a15362daf3a2c3/850.m3u8
第39集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/ece79720bf054b3894ba9e52aeecde3c/850.m3u8
第40集[大结局],http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/4e2236a2421d4f4b92f67b1f04b18bbc/850.m3u8
解放,#genre# 
第01集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/140f13c543614476938bec8fc0f70666/850.m3u8
第02集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/9f007a32d5cd408c3eebc7b8da684c1f/850.m3u8
第03集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/a123c51be201420d12efb08b210117d8/850.m3u8
第04集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/303448ef08e64e65ea5ca496bd46d741/850.m3u8
第05集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/ed99de2efb2944cfeb5a2bb472c18ed7/850.m3u8
第06集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/7144c7f59a8a43f47151b8b9f9e7cd0c/850.m3u8
第07集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/8f2cb48599234431ded620846ee6db21/850.m3u8
第08集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/594789e6064543ed33b97cb1faa36bd2/850.m3u8
第09集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/9761f3bdd4084cd31d76c2828702ab94/850.m3u8
第10集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/910a4be052f7452d7b2098a9fbb2ce44/850.m3u8
第11集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/41a904d2ff4e4b6d9c10b79650590f45/850.m3u8
第12集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/971af9e5b6014e38056433a0245745de/850.m3u8
第13集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/23f2ee85cd274e12f7c78194a235f439/850.m3u8
第14集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/d82f07ebd79b45eb2bb235af5947459a/850.m3u8
第15集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/2e1f6e3837344c146a3b9d812ebb4152/850.m3u8
第16集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/481c9277813544947278b6be763c3481/850.m3u8
第17集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/cae160e7fa38408756a5ed82f581b5af/850.m3u8
第18集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/e89baf68ba7c406e8ff443b472403117/850.m3u8
第19集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/7366459c27494c9eb139bec9a4e147f6/850.m3u8
第20集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/09b0fc09c9e844ff50b45a9090087fee/850.m3u8
第21集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/63b61ec4ab124a64b9dd968a883e9af7/850.m3u8
第22集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/0413f6f809d444bafd95a2854d3733cd/850.m3u8
第23集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/62390116e67943e63fb07f87b27ac45f/850.m3u8
第24集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/385eba72c3554f33d414f89a8acb6d8a/850.m3u8
第25集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/17c29564502e4e535e05ffac7de275d5/850.m3u8
第26集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/b1b6b97ca9f74f4e2c36dc80970cf076/850.m3u8
第27集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/b7ea2c1811b44d57d8f5b38520dcde9f/850.m3u8
第28集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/78d031a63a3a44edc20a99a58683cc64/850.m3u8
第29集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/03464994c612484e9cf59cafbb40d986/850.m3u8
第30集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/f9b54cd5652e4163bcabcbaa5d6643d6/850.m3u8
第31集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/ef73d57854da489d6c340c9cbfdd5bc4/850.m3u8
第32集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/9a7ac9641a984a654e46f384a10244ab/850.m3u8
第33集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/36214b0be72a4ce99c408082f525c1ad/850.m3u8
第34集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/9270bfb4b94c41e9f0e95a94446c42e3/850.m3u8
第35集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/436153f3c3694a107fba10a016eff16f/850.m3u8
第36集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/0313dfbcc2254debe4f6a6b19bc3fc04/850.m3u8
第37集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/b78daca922054f0064a2bea7c7f2a170/850.m3u8
第38集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/002bed6c7c744fbd9540038f18df414a/850.m3u8
第39集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/e74e0f63950e4bd7747e698202101dcb/850.m3u8
第40集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/45694386e2d44aa957b7b49eaff918b1/850.m3u8
第41集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/5a3d11cb6a2a42fce9cfc6b0fb81564c/850.m3u8
第42集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/59f3c608cce7423ce60700938b39feef/850.m3u8
第43集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/63ca0d86750e456bdc228bba9ab1ceb3/850.m3u8
第44集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/b3ba011e717242d3ec9732b266361ead/850.m3u8
第45集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/739e92d7913d476e77716f86bbc4e279/850.m3u8
第46集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/af678c2a94c24582bdd35fa043a4ea95/850.m3u8
第47集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/ba280bb50d9248ab98e2fdb19c7df8e1/850.m3u8
第48集,http://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/b49ebce442cb4c94ad53423abb433bc7/2000.m3u8
第49集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/8f943c96de914553cb44d29ab618e715/850.m3u8
第50集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/50235b6c44eb405f582215afeaca82ec/850.m3u8
保卫延安,#genre#
第01集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/0ace628c32774ef8f1052fa094e5501e/450.m3u8
第02集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/0cf848520e3145fc797f40803312e210/450.m3u8
第03集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/3105eb0cb93f4a818edd26879ca9bae9/450.m3u8
第04集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/0b8fde81b3b34037cf4764a82041b55a/450.m3u8
第05集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/6b7a894cc6f34e9c957ee496c7ec5271/450.m3u8
第06集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/b66ec7c30a0942c1deac00ac0955ff76/450.m3u8
第07集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/fa6053798f1b4c2139d37eae9915e913/450.m3u8
第08集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/e77026db6c344d310d1969826e24aea7/450.m3u8
第09集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/dce12094b4344d6f8faa2daa88e01309/450.m3u8
第10集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/94fb9a94794849817c4b22ba9d133d64/450.m3u8
第11集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/3660bf5aaa70453840009ab2d2767f4e/450.m3u8
第12集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/fd57b7b8f9b8457746f5b8b68abb7dae/450.m3u8
第13集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/32ea21c8f851495991f1a89430834cfb/850.m3u8
第14集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/59fcd060329f42a9d9089ba17767f8be/450.m3u8
第15集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/f258f085943d4a59b4d426b5f632ba03/450.m3u8
第16集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/919ec73993bf4c5315fd4b8d699eae6b/450.m3u8
第17集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/a8939a938d4c4818761fd89562a9f69a/850.m3u8
第18集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/4114050595d84c4f3e8d47a32d8f4dd5/450.m3u8
第19集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/896d1df01de64d8e045b7f8a704d348c/450.m3u8
第20集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/2ccd2e1e2a9b40f600132fa413f6bdaa/450.m3u8
第21集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/8580cd51e0d44c28d28b94b6b64487ed/450.m3u8
第22集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/97ee6a4ef64d4279983678b6efbff64b/450.m3u8
第23集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/457f78cd051949b00563fd8c4c0501f1/450.m3u8
第24集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/51090f3d1d3c4697b9c77688235cefcf/450.m3u8
第25集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/d39ab1eee6754ecb3b27629b716c6fc6/450.m3u8
第26集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/d2a3561366034f8459f1eb824c47948c/450.m3u8
第27集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/8abcb5443a304180cf613ea1af3ab8e7/450.m3u8
第28集,http://hwhls.cntv.qcloudcdn.com/asp/hls/450/0303000a/3/default/20ae5686d62c4bf909f42ea9e6229c96/450.m3u8
换了人间,#genre#
第01集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/a075698c7257468093184bfbe2d90649/1200.m3u8
第02集,https://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/1b2ff2bd76c24c248270b7b825a10999/1200.m3u8
第03集,https://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/b84cf8f3bbd7460bb7cce6571cdab8dc/1200.m3u8
第04集,https://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/63e251c3bf494bcdb06248871bf3df92/1200.m3u8
第05集,https://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/30ebf69f724643fe9b3daa9bcbc97cfe/1200.m3u8
第06集,https://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/036eb77112d541eb8f3ec5aa7bffd53c/1200.m3u8
第07集,https://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/7a93cca963c740a986ea8054fcde4212/1200.m3u8
第08集,https://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/4155a9e5b65841f58985411c821c257e/1200.m3u8
第09集,https://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/4600f58c66624d4aa0232dfd34987f5b/1200.m3u8
第10集,https://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/f6418e51612d4123a5fabd70527e2cb2/1200.m3u8
第11集,https://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/22c0ec3c2bbb4161bfbcaabc89b0f3b0/1200.m3u8
第12集,https://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/210f1be1064e4e7eb297f1fef21b5982/1200.m3u8
第13集,https://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/30b3a5836d6c47bd9be05daa558b06ec/1200.m3u8
第14集,https://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/09117e86b7084f7698b193eaeb4eb580/1200.m3u8
第15集,https://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/024c543520cf4c11bd0dc56dd365e118/1200.m3u8
第16集,https://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/7f7d77ff40484e9194870a8d2509d811/1200.m3u8
第17集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/61a72ad8d4504c0c8e585ae1984b1995/1200.m3u8
第18集,https://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/84108b9299e74f71889016f78429161a/1200.m3u8
第19集,https://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/00a8434ab652413bad200bc2f5c06c51/1200.m3u8
第20集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/afed7a4a0a5f43ec9c2d97b859e6e4b5/1200.m3u8
第21集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/b6e4f63fd10e462d956c71e14eff1b65/1200.m3u8
第22集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/ac3f8e955e024d32ab8001bcc43e54fc/1200.m3u8
第23集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/b311b5242c034c9fab04f9626026d88b/1200.m3u8
第24集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/384ff4846c9247e9b0182bba88c86935/1200.m3u8
第25集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/18b1191bced1421abd0366a23ff08f37/1200.m3u8
第26集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/1b0194424729460187c209ef1252cc74/1200.m3u8
第27集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/9da0ed3ffaa64b39b3fbe08d1033d517/1200.m3u8
第28集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/51e4da7aacfa49efba4adfd3ce42ae97/1200.m3u8
第29集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/873059755a5441baa315916f6057c350/1200.m3u8
第30集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/2c894b984c734bc7bef4e150fe116e51/1200.m3u8
第31集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/058128756a0c4d2bb18d7e151d930428/1200.m3u8
第32集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/11c4097766204cf6b34886fc91fefb5a/1200.m3u8
第33集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/ffe0196ec9a349b4b21ea0bb03374c54/1200.m3u8
第34集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/30fbedeb0bdd4d06aeaf464b4b360501/1200.m3u8
第35集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/16456e2ed7ed4ef3bf3ba62ad02548ab/1200.m3u8
第36集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/9990059303cb4e80b21c5ad157993ddb/1200.m3u8
第37集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/d1bd53f5f4d64f09be5905015839880a/1200.m3u8
第38集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/346eab6833d141f2bfe65ceaa3afcfd7/1200.m3u8
第39集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/3ecc7eac11244e5d8ce37495285e8311/1200.m3u8
第40集,http://hls.cntv.lxdns.com/asp/hls/1200/0303000a/3/default/6344037225f64c81a364149fe429239c/1200.m3u8
东方,#genre#
第01集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/9e168f2d71594d7f9f55a38a8d8d5008/850.m3u8
第02集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/cb08c4b3e6454ba12cded59c8e5e5ed0/850.m3u8
第03集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/596ac2e7260340f3bb04fc94c7375cf2/850.m3u8
第04集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/03f4b75a50654b887a16cf881b907582/850.m3u8
第05集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/1238aa76bbbc430573ea89baa9f0afb2/850.m3u8
第06集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/c4f89460d4da4645bf46599d18218bfb/850.m3u8
第07集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/f89077a95e4146f7fe66fa8423fa9816/850.m3u8
第08集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/a9dd0ca4ac5b44b0b01e839283ea86db/850.m3u8
第09集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/fdb9b171586a4b9b1a70e88b893b215c/850.m3u8
第10集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/81aa88e55d794b3230a8748e6174846d/850.m3u8
第11集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/7bb7b605ed0a4aa49464229f696c2852/850.m3u8
第12集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/2cb5fa6092d7455e245456900fec10af/850.m3u8
第13集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/d019e237a7114df84b700ab72516affa/850.m3u8
第14集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/0822178f83fd41146f610bbae66afcc9/850.m3u8
第15集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/63a65e1d990542ffbf88d58c22104408/850.m3u8
第16集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/351d6a0494df4c3b3da66faddc9a3915/850.m3u8
第17集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/823ff5bbb194413a30b0409a8fafc044/850.m3u8
第18集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/f28b99a7119646104886e7b70e86e610/850.m3u8
第19集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/4f29c3b9264e4556c58419a40c4d5abd/850.m3u8
第20集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/5ba7da58a02542a1c6d3c0b105836b44/850.m3u8
第21集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/97a2daccd24e4c5471b4d18e4d785fcb/850.m3u8
第22集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/18d32aa62b7b41c888a51c95ef7c5b32/850.m3u8
第23集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/a9a6bed2be584950b920848940763128/850.m3u8
第24集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/b0ce4eec9fe64f0446071fba1bd51d58/850.m3u8
第25集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/350ebd7ded2940ca63f6d5b5e04fe599/850.m3u8
第26集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/5d052a9ca44143117a33799dda5ef3b6/850.m3u8
第27集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/95b86febfa93495512ffa6a48a13a1cd/850.m3u8
第28集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/bab82e95951742479c898096ab880f21/850.m3u8
第29集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/b2661a4c9c094d77aea3b8880b3cfc9e/850.m3u8
第30集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/af3cc36b7fa5417c48e2b4a02721a92b/850.m3u8
第31集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/0caf0eec669f4fb8c75ad3a2c397b37c/850.m3u8
第32集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/470385cf17504ee92f1da49db1fd4a95/850.m3u8
第33集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/049f58387fcf451447a376b45048c6de/850.m3u8
第34集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/c6da673b427e45ee045478b1ef1cb187/850.m3u8
第35集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/eeae4d6aac884c3a5fa09891ea448adc/850.m3u8
第36集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/87dbe7227c944ae5d64cc3869ad6dbf4/850.m3u8
第37集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/21f8c011aee548673f9e53bcf41fca54/850.m3u8
第38集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/3574a3ab90454efb6e0ac78c9bbcf940/850.m3u8
第39集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/292b72dcce2743dfe55f2485ea071e75/850.m3u8
跨过鸭绿江,#genre#
第01集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/3bc21ef9e28145acbefef94a3290f2e6/2000.m3u8
第02集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/03c1f80c20644c39b4308b0252210db6/2000.m3u8
第03集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/eae157eada194fb183d20b9fcf635fbd/2000.m3u8
第04集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/6fc783f187354d9695fecdd749ea2f63/2000.m3u8
第05集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/6df7c8fa5ea84c6d8df55703bfdcae5d/2000.m3u8
第06集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/e7332e842b934a098d9949aaadc1a417/2000.m3u8
第07集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/ff2d6ab84a4347b7b635e219279325a5/2000.m3u8
第08集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/d93b92f84bc64927addbdb9a36d5c9f6/2000.m3u8
第09集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/365220024f91400897ca6b5294074946/2000.m3u8
第10集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/dac093b97e3f4143b7aaa80f0f1d0ec2/2000.m3u8
第11集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/899daf02b70f4bd9ad649b59e9d6dbf3/2000.m3u8
第12集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/fc2874ff5c414dccb1b6e80819625aa9/2000.m3u8
第13集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/e36e4af5bc864b96ba9df14df71396fe/2000.m3u8
第14集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/872f09bedae948ee994becc8e2377cde/2000.m3u8
第15集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/ea6ec6f7adbe49a399eb7fa6340f3f7b/2000.m3u8
第16集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/32cb9a857da34efcbca5c008499d30b2/2000.m3u8
第17集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/b4dca79586d74c86b308a895d74924a4/2000.m3u8
第18集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/6855e55f31374f1cbaaf9c8347237eb0/2000.m3u8
第19集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/ee5de5c466ad48178b396f1b0fc8dd38/2000.m3u8
第20集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/69791606b9b04790a78d2b92d195338c/2000.m3u8
第21集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/73039fd64a25455b808c1b0a563f92f0/2000.m3u8
第22集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/ac791aebfe5e4db6971a21ff4b8271ed/2000.m3u8
第23集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/16552d6f994048c4a91a38ee73a5dbe6/2000.m3u8
第24集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/f6ceb8ecd4584d20b2097fa854277025/2000.m3u8
第25集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/a38d1abed3424e4688e0387f7d8f9fbc/2000.m3u8
第26集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/462214fa80ac4e66bd1b4e4bf21bad77/2000.m3u8
第27集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/d1d9ebc050354260a14b798335f15dca/2000.m3u8
第28集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/8bfe7e931c6041a089781cb2e8f1a767/2000.m3u8
第29集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/3322701178784eb0905f961fa0e6fa02/2000.m3u8
